"measure","value","units","category","scenario","climset","period","strategy","value_hist","magchange"
"Copco1 Mean Spill Volume per Year",529.2919,"KAF","Hydropower","WW","CMIP3",2070,"Baseline",186.3791,342.9128
"Iron Gate Mean Spill Volume per Year",913.0865,"KAF","Hydropower","WW","CMIP3",2070,"Baseline",533.8601,379.2264
"Boyle Mean Spill Days per Year",236.6667,"days","Hydropower","WW","CMIP3",2070,"Baseline",105.9,130.7667
"Copco1 Mean Spill Days per Year",64.9,"days","Hydropower","WW","CMIP3",2070,"Baseline",42.8,22.1
"Iron Gate Mean Spill Days per Year",156.7,"days","Hydropower","WW","CMIP3",2070,"Baseline",170.3333,-13.6333
"Freq of UKL Flood Control Release",45.0397,"Percent of Days","Flood Control","WW","CMIP3",2070,"Baseline",44.1179,0.921800000000005
"Mean Ann UKL Flood Control Release Volume",419.3867,"KAF","Flood Control","WW","CMIP3",2070,"Baseline",224.4786,194.9081
"KenoReach Mean Ann Fishing Days",207.2,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",247.6667,-40.4667
"BoyleReach Mean Ann Fishing Days",119.8,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",154.9,-35.1
"HellsCornerReach Mean Ann Fishing Days",229.0333,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",220.4333,8.59999999999999
"IGScottReach Mean Ann Fishing Days",262.8667,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",274.7333,-11.8666
"ScottSalmonReach Mean Ann Fishing Days",175.9,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",183.9667,-8.0667
"SalmonTrinityReach Mean Ann Fishing Days",207.2,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",213.9333,-6.73330000000001
"TrinityOceanReach Mean Ann Fishing Days",235.2,"days","Recreation Fishing","WW","CMIP3",2070,"Baseline",252.9333,-17.7333
"KenoReach Mean Ann Boating Days",202,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",171.8,30.2
"BoyleReach Mean Ann Boating Days",59.8333,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",59,0.833300000000001
"HellsCornerReach Mean Ann Boating Days",193.4667,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",256,-62.5333
"IGScottReach Mean Ann Boating Days",262.8667,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",274.7333,-11.8666
"ScottSalmonReach Mean Ann Boating Days",230.2667,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",249.2333,-18.9666
"SalmonTrinityReach Mean Ann Boating Days",207.2,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",213.9333,-6.73330000000001
"TrinityOceanReach Mean Ann Boating Days",235.2,"days","Recreation Boating","WW","CMIP3",2070,"Baseline",252.9333,-17.7333
"Mean Project Supply (Apr-Sep)",373.8168,"KAF","Water Delivery","WW","CMIP3",2070,"Baseline",361.3104,12.5064
"Mean Annual UKL Stg and Inflow",1544.2551,"KAF","Water Delivery","WW","CMIP3",2070,"Baseline",1377.9978,166.2573
"Mean Annual Shasta Flow",223.0565,"cfs","Water Delivery","WW","CMIP3",2070,"Baseline",187.6871,35.3694
"Mean Annual Scott Flow",880.7489,"cfs","Water Delivery","WW","CMIP3",2070,"Baseline",668.7854,211.9635
"Mean Annual MWAT",80.252,"degF","Water Quality","WW","CMIP3",2070,"Baseline",75.7443,4.5077
"Mean exceedence of MWAT - Poor",16.572,"degF","Water Quality","WW","CMIP3",2070,"Baseline",12.0643,4.5077
"Frequency Meeting Dry Year Fish Targets Scott",72.7571,"% of Days","Ecological Resources","WW","CMIP3",2070,"Reduce ET 30%",70.5029,2.2542
"Frequency Meeting Dry Year Fish Targets Shasta",62.1977,"% of Days","Ecological Resources","WW","CMIP3",2070,"Reduce ET 30%",56.8769,5.3208
"Mean Annual Water Delivery to LKNWR",16.0332,"KAF","Ecological Resources","WW","CMIP3",2070,"Reduce ET 30%",24.6143,-8.5811
"Mean Annual Hydropower Generated (MW)",27921.2526,"MW","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",26741.1142,1180.1384
"Boyle Mean Spill Volume per Year",496.902,"KAF","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",163.0602,333.8418
"Copco1 Mean Spill Volume per Year",532.6056,"KAF","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",186.3791,346.2265
"Iron Gate Mean Spill Volume per Year",917.4902,"KAF","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",533.8601,383.6301
"Boyle Mean Spill Days per Year",236.6667,"days","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",105.9,130.7667
"Copco1 Mean Spill Days per Year",65.2333,"days","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",42.8,22.4333
"Iron Gate Mean Spill Days per Year",157.6,"days","Hydropower","WW","CMIP3",2070,"Reduce ET 30%",170.3333,-12.7333
"Freq of UKL Flood Control Release",44.5104,"Percent of Days","Flood Control","WW","CMIP3",2070,"Reduce ET 30%",44.1179,0.392499999999998
"Mean Ann UKL Flood Control Release Volume",421.0035,"KAF","Flood Control","WW","CMIP3",2070,"Reduce ET 30%",224.4786,196.5249
"KenoReach Mean Ann Fishing Days",205.8,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",247.6667,-41.8667
"BoyleReach Mean Ann Fishing Days",118.9,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",154.9,-36
"HellsCornerReach Mean Ann Fishing Days",228.3333,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",220.4333,7.90000000000001
"IGScottReach Mean Ann Fishing Days",262.6,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",274.7333,-12.1333
"ScottSalmonReach Mean Ann Fishing Days",175.7667,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",183.9667,-8.20000000000002
"SalmonTrinityReach Mean Ann Fishing Days",207.3,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",213.9333,-6.63329999999999
"TrinityOceanReach Mean Ann Fishing Days",235.1667,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 30%",252.9333,-17.7666
"KenoReach Mean Ann Boating Days",201.4333,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",171.8,29.6333
"BoyleReach Mean Ann Boating Days",59.7333,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",59,0.7333
"HellsCornerReach Mean Ann Boating Days",194.8,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",256,-61.2
"IGScottReach Mean Ann Boating Days",262.6,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",274.7333,-12.1333
"ScottSalmonReach Mean Ann Boating Days",230.1667,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",249.2333,-19.0666
"SalmonTrinityReach Mean Ann Boating Days",207.3,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",213.9333,-6.63329999999999
"TrinityOceanReach Mean Ann Boating Days",235.1667,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 30%",252.9333,-17.7666
"Mean Project Supply (Apr-Sep)",374.4557,"KAF","Water Delivery","WW","CMIP3",2070,"Reduce ET 30%",361.3104,13.1453
"Mean Annual UKL Stg and Inflow",1550.3661,"KAF","Water Delivery","WW","CMIP3",2070,"Reduce ET 30%",1377.9978,172.3683
"Mean Annual Shasta Flow",222.6338,"cfs","Water Delivery","WW","CMIP3",2070,"Reduce ET 30%",187.6871,34.9467
"Mean Annual Scott Flow",881.8964,"cfs","Water Delivery","WW","CMIP3",2070,"Reduce ET 30%",668.7854,213.111
"Mean Annual MWAT",80.252,"degF","Water Quality","WW","CMIP3",2070,"Reduce ET 30%",75.7443,4.5077
"Mean exceedence of MWAT - Poor",16.572,"degF","Water Quality","WW","CMIP3",2070,"Reduce ET 30%",12.0643,4.5077
"Frequency Meeting Dry Year Fish Targets Scott",71.9175,"% of Days","Ecological Resources","WW","CMIP3",2070,"Reduce ET 50%",70.5029,1.41460000000001
"Frequency Meeting Dry Year Fish Targets Shasta",60.8561,"% of Days","Ecological Resources","WW","CMIP3",2070,"Reduce ET 50%",56.8769,3.9792
"Mean Annual Water Delivery to LKNWR",17.4467,"KAF","Ecological Resources","WW","CMIP3",2070,"Reduce ET 50%",24.6143,-7.1676
"Mean Annual Hydropower Generated (MW)",27991.4678,"MW","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",26741.1142,1250.3536
"Boyle Mean Spill Volume per Year",498.9992,"KAF","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",163.0602,335.939
"Copco1 Mean Spill Volume per Year",534.706,"KAF","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",186.3791,348.3269
"Iron Gate Mean Spill Volume per Year",921.0097,"KAF","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",533.8601,387.1496
"Boyle Mean Spill Days per Year",236.6667,"days","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",105.9,130.7667
"Copco1 Mean Spill Days per Year",65.5,"days","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",42.8,22.7
"Iron Gate Mean Spill Days per Year",157.9333,"days","Hydropower","WW","CMIP3",2070,"Reduce ET 50%",170.3333,-12.4
"Freq of UKL Flood Control Release",44.483,"Percent of Days","Flood Control","WW","CMIP3",2070,"Reduce ET 50%",44.1179,0.365099999999998
"Mean Ann UKL Flood Control Release Volume",422.3816,"KAF","Flood Control","WW","CMIP3",2070,"Reduce ET 50%",224.4786,197.903
"KenoReach Mean Ann Fishing Days",205.3667,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",247.6667,-42.3
"BoyleReach Mean Ann Fishing Days",117.7333,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",154.9,-37.1667
"HellsCornerReach Mean Ann Fishing Days",227.4667,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",220.4333,7.0334
"IGScottReach Mean Ann Fishing Days",262.3333,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",274.7333,-12.4
"ScottSalmonReach Mean Ann Fishing Days",175.8,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",183.9667,-8.16669999999999
"SalmonTrinityReach Mean Ann Fishing Days",207.4,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",213.9333,-6.5333
"TrinityOceanReach Mean Ann Fishing Days",235.2,"days","Recreation Fishing","WW","CMIP3",2070,"Reduce ET 50%",252.9333,-17.7333
"KenoReach Mean Ann Boating Days",201.7667,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",171.8,29.9667
"BoyleReach Mean Ann Boating Days",59.5333,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",59,0.533299999999997
"HellsCornerReach Mean Ann Boating Days",195.3333,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",256,-60.6667
"IGScottReach Mean Ann Boating Days",262.3333,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",274.7333,-12.4
"ScottSalmonReach Mean Ann Boating Days",230.1333,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",249.2333,-19.1
"SalmonTrinityReach Mean Ann Boating Days",207.4,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",213.9333,-6.5333
"TrinityOceanReach Mean Ann Boating Days",235.2,"days","Recreation Boating","WW","CMIP3",2070,"Reduce ET 50%",252.9333,-17.7333
"Mean Project Supply (Apr-Sep)",374.8926,"KAF","Water Delivery","WW","CMIP3",2070,"Reduce ET 50%",361.3104,13.5822
"Mean Annual UKL Stg and Inflow",1554.1082,"KAF","Water Delivery","WW","CMIP3",2070,"Reduce ET 50%",1377.9978,176.1104
"Mean Annual Shasta Flow",222.4625,"cfs","Water Delivery","WW","CMIP3",2070,"Reduce ET 50%",187.6871,34.7754
"Mean Annual Scott Flow",882.8396,"cfs","Water Delivery","WW","CMIP3",2070,"Reduce ET 50%",668.7854,214.0542
"Mean Annual MWAT",80.2571,"degF","Water Quality","WW","CMIP3",2070,"Reduce ET 50%",75.7443,4.5128
"Mean exceedence of MWAT - Poor",16.5771,"degF","Water Quality","WW","CMIP3",2070,"Reduce ET 50%",12.0643,4.5128
"Frequency Meeting Dry Year Fish Targets Scott",73.323,"% of Days","Ecological Resources","WW","CMIP3",2070,"Add 30KAF",70.5029,2.8201
"Frequency Meeting Dry Year Fish Targets Shasta",62.9734,"% of Days","Ecological Resources","WW","CMIP3",2070,"Add 30KAF",56.8769,6.0965
"Mean Annual Water Delivery to LKNWR",15.4576,"KAF","Ecological Resources","WW","CMIP3",2070,"Add 30KAF",24.6143,-9.1567
"Mean Annual Hydropower Generated (MW)",28197.0027,"MW","Hydropower","WW","CMIP3",2070,"Add 30KAF",26741.1142,1455.8885
"Boyle Mean Spill Volume per Year",505.2351,"KAF","Hydropower","WW","CMIP3",2070,"Add 30KAF",163.0602,342.1749
"Copco1 Mean Spill Volume per Year",541.416,"KAF","Hydropower","WW","CMIP3",2070,"Add 30KAF",186.3791,355.0369
"Iron Gate Mean Spill Volume per Year",934.224,"KAF","Hydropower","WW","CMIP3",2070,"Add 30KAF",533.8601,400.3639
"Boyle Mean Spill Days per Year",237.3667,"days","Hydropower","WW","CMIP3",2070,"Add 30KAF",105.9,131.4667
"Copco1 Mean Spill Days per Year",66.3333,"days","Hydropower","WW","CMIP3",2070,"Add 30KAF",42.8,23.5333
"Iron Gate Mean Spill Days per Year",160.4667,"days","Hydropower","WW","CMIP3",2070,"Add 30KAF",170.3333,-9.86660000000001
"Freq of UKL Flood Control Release",45.2314,"Percent of Days","Flood Control","WW","CMIP3",2070,"Add 30KAF",44.1179,1.1135
"Mean Ann UKL Flood Control Release Volume",431.4784,"KAF","Flood Control","WW","CMIP3",2070,"Add 30KAF",224.4786,206.9998
"KenoReach Mean Ann Fishing Days",203.6,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",247.6667,-44.0667
"BoyleReach Mean Ann Fishing Days",116.7333,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",154.9,-38.1667
"HellsCornerReach Mean Ann Fishing Days",225.4667,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",220.4333,5.0334
"IGScottReach Mean Ann Fishing Days",261.6667,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",274.7333,-13.0666
"ScottSalmonReach Mean Ann Fishing Days",175.5333,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",183.9667,-8.43340000000001
"SalmonTrinityReach Mean Ann Fishing Days",207.1667,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",213.9333,-6.76660000000001
"TrinityOceanReach Mean Ann Fishing Days",235,"days","Recreation Fishing","WW","CMIP3",2070,"Add 30KAF",252.9333,-17.9333
"KenoReach Mean Ann Boating Days",202.4,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",171.8,30.6
"BoyleReach Mean Ann Boating Days",58.5667,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",59,-0.433300000000003
"HellsCornerReach Mean Ann Boating Days",197.2667,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",256,-58.7333
"IGScottReach Mean Ann Boating Days",261.6667,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",274.7333,-13.0666
"ScottSalmonReach Mean Ann Boating Days",229.4667,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",249.2333,-19.7666
"SalmonTrinityReach Mean Ann Boating Days",207.1667,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",213.9333,-6.76660000000001
"TrinityOceanReach Mean Ann Boating Days",235,"days","Recreation Boating","WW","CMIP3",2070,"Add 30KAF",252.9333,-17.9333
"Mean Project Supply (Apr-Sep)",376.5777,"KAF","Water Delivery","WW","CMIP3",2070,"Add 30KAF",361.3104,15.2673
"Mean Annual UKL Stg and Inflow",1563.868,"KAF","Water Delivery","WW","CMIP3",2070,"Add 30KAF",1377.9978,185.8702
"Mean Annual Shasta Flow",223.0565,"cfs","Water Delivery","WW","CMIP3",2070,"Add 30KAF",187.6871,35.3694
"Mean Annual Scott Flow",880.7489,"cfs","Water Delivery","WW","CMIP3",2070,"Add 30KAF",668.7854,211.9635
"Mean Annual MWAT",80.2631,"degF","Water Quality","WW","CMIP3",2070,"Add 30KAF",75.7443,4.5188
"Mean exceedence of MWAT - Poor",16.5831,"degF","Water Quality","WW","CMIP3",2070,"Add 30KAF",12.0643,4.5188
"Frequency Meeting Dry Year Fish Targets Scott",73.9436,"% of Days","Ecological Resources","WW","CMIP5",2030,"Baseline",70.5029,3.44070000000001
"Frequency Meeting Dry Year Fish Targets Shasta",60.2355,"% of Days","Ecological Resources","WW","CMIP5",2030,"Baseline",56.8769,3.3586
"Mean Annual Water Delivery to LKNWR",19.3812,"KAF","Ecological Resources","WW","CMIP5",2030,"Baseline",24.6143,-5.2331
"Mean Annual Hydropower Generated (MW)",27029.5437,"MW","Hydropower","WW","CMIP5",2030,"Baseline",26741.1142,288.429499999998
"Boyle Mean Spill Volume per Year",319.4842,"KAF","Hydropower","WW","CMIP5",2030,"Baseline",163.0602,156.424
"Copco1 Mean Spill Volume per Year",347.0357,"KAF","Hydropower","WW","CMIP5",2030,"Baseline",186.3791,160.6566
"Iron Gate Mean Spill Volume per Year",709.8225,"KAF","Hydropower","WW","CMIP5",2030,"Baseline",533.8601,175.9624
"Boyle Mean Spill Days per Year",187.8,"days","Hydropower","WW","CMIP5",2030,"Baseline",105.9,81.9
"Copco1 Mean Spill Days per Year",55.5333,"days","Hydropower","WW","CMIP5",2030,"Baseline",42.8,12.7333
"Iron Gate Mean Spill Days per Year",144.5333,"days","Hydropower","WW","CMIP5",2030,"Baseline",170.3333,-25.8
"Freq of UKL Flood Control Release",46.217,"Percent of Days","Flood Control","WW","CMIP5",2030,"Baseline",44.1179,2.0991
"Mean Ann UKL Flood Control Release Volume",334.2088,"KAF","Flood Control","WW","CMIP5",2030,"Baseline",224.4786,109.7302
"KenoReach Mean Ann Fishing Days",233.5667,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",247.6667,-14.1
"BoyleReach Mean Ann Fishing Days",136.7333,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",154.9,-18.1667
"HellsCornerReach Mean Ann Fishing Days",243.3,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",220.4333,22.8667
"IGScottReach Mean Ann Fishing Days",274.4,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",274.7333,-0.333300000000008
"ScottSalmonReach Mean Ann Fishing Days",179.1,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",183.9667,-4.86670000000001
"SalmonTrinityReach Mean Ann Fishing Days",206.3667,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",213.9333,-7.56659999999999
"TrinityOceanReach Mean Ann Fishing Days",236.8,"days","Recreation Fishing","WW","CMIP5",2030,"Baseline",252.9333,-16.1333
"KenoReach Mean Ann Boating Days",190.3333,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",171.8,18.5333
"BoyleReach Mean Ann Boating Days",57.4,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",59,-1.6
"HellsCornerReach Mean Ann Boating Days",209.7667,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",256,-46.2333
"IGScottReach Mean Ann Boating Days",274.4,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",274.7333,-0.333300000000008
"ScottSalmonReach Mean Ann Boating Days",233.6667,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",249.2333,-15.5666
"SalmonTrinityReach Mean Ann Boating Days",206.3667,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",213.9333,-7.56659999999999
"TrinityOceanReach Mean Ann Boating Days",236.8,"days","Recreation Boating","WW","CMIP5",2030,"Baseline",252.9333,-16.1333
"Mean Project Supply (Apr-Sep)",371.4376,"KAF","Water Delivery","WW","CMIP5",2030,"Baseline",361.3104,10.1272
"Mean Annual UKL Stg and Inflow",1463.9046,"KAF","Water Delivery","WW","CMIP5",2030,"Baseline",1377.9978,85.9068
"Mean Annual Shasta Flow",212.2924,"cfs","Water Delivery","WW","CMIP5",2030,"Baseline",187.6871,24.6053
"Mean Annual Scott Flow",827.2676,"cfs","Water Delivery","WW","CMIP5",2030,"Baseline",668.7854,158.4822
"Mean Annual MWAT",78.9963,"degF","Water Quality","WW","CMIP5",2030,"Baseline",75.7443,3.25200000000001
"Mean exceedence of MWAT - Poor",15.3163,"degF","Water Quality","WW","CMIP5",2030,"Baseline",12.0643,3.252
"Frequency Meeting Dry Year Fish Targets Scott",73.6242,"% of Days","Ecological Resources","WW","CMIP5",2030,"Reduce ET 30%",70.5029,3.12130000000001
"Frequency Meeting Dry Year Fish Targets Shasta",59.7061,"% of Days","Ecological Resources","WW","CMIP5",2030,"Reduce ET 30%",56.8769,2.8292
"Mean Annual Water Delivery to LKNWR",21.2134,"KAF","Ecological Resources","WW","CMIP5",2030,"Reduce ET 30%",24.6143,-3.4009
"Mean Annual Hydropower Generated (MW)",27089.8268,"MW","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",26741.1142,348.712599999999
"Boyle Mean Spill Volume per Year",320.0068,"KAF","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",163.0602,156.9466
"Copco1 Mean Spill Volume per Year",347.5113,"KAF","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",186.3791,161.1322
"Iron Gate Mean Spill Volume per Year",711.8138,"KAF","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",533.8601,177.9537
"Boyle Mean Spill Days per Year",188,"days","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",105.9,82.1
"Copco1 Mean Spill Days per Year",55.5333,"days","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",42.8,12.7333
"Iron Gate Mean Spill Days per Year",144.3667,"days","Hydropower","WW","CMIP5",2030,"Reduce ET 30%",170.3333,-25.9666
"Freq of UKL Flood Control Release",45.1675,"Percent of Days","Flood Control","WW","CMIP5",2030,"Reduce ET 30%",44.1179,1.0496
"Mean Ann UKL Flood Control Release Volume",335.0236,"KAF","Flood Control","WW","CMIP5",2030,"Reduce ET 30%",224.4786,110.545
"KenoReach Mean Ann Fishing Days",233.1667,"days","Recreation Fishing","WW","CMIP5",2030,"Reduce ET 30%",247.6667,-14.5
"BoyleReach Mean Ann Fishing Days",136.4667,"days","Recreation Fishing","WW","CMIP5",2030,"Reduce ET 30%",154.9,-18.4333
"HellsCornerReach Mean Ann Fishing Days",242.4,"days","Recreation Fishing","WW","CMIP5",2030,"Reduce ET 30%",220.4333,21.9667
